%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
101481.481,304.244,1.162,0.000,-0.016,0.040,-2.162,-2.452,0.642,1.464,0.649,-1.972,-1.815,-1.391,-0.670,-0.521,1.584,-2.124,1.989,0.314,0.415,-0.900,-1.080,-0.073,-0.023,-0.002,535.448,336.520
101485.512,304.242,1.162,0.000,-0.095,-0.120,-2.270,-1.560,-0.107,1.778,0.433,-1.453,-1.708,-1.177,0.447,-1.042,1.796,-2.548,2.199,0.628,0.000,0.113,-1.069,-0.073,-0.023,-0.002,535.448,336.520
101485.512,304.247,1.162,0.000,-0.174,-0.280,-2.486,-1.449,0.963,1.255,0.541,-1.245,-1.281,-1.605,-0.223,-0.104,0.951,-2.442,2.199,0.314,0.104,-0.563,-1.069,-0.054,-0.043,-0.002,535.448,336.520
101477.449,304.247,1.162,0.000,-0.095,0.200,-2.378,-1.783,0.214,1.359,-0.108,-1.660,-1.708,-1.926,-0.335,-0.417,1.901,-3.292,1.780,0.209,0.415,-0.563,-1.038,-0.054,-0.053,-0.002,535.448,336.520
101481.481,304.244,1.162,0.330,0.063,-0.280,-2.594,-1.560,-0.000,1.046,0.108,-2.906,-1.495,-1.819,-0.112,-0.313,1.584,-2.442,1.047,0.314,-0.415,-0.788,-1.080,-0.073,-0.033,-0.002,535.448,336.520
101485.512,304.245,1.162,0.000,-0.095,-0.120,-2.594,-1.115,1.070,1.359,0.324,-2.075,-2.349,-1.926,-0.335,-0.417,0.739,-2.761,2.094,-0.418,0.208,-0.788,-1.090,-0.111,-0.043,-0.002,535.448,336.520
101485.512,304.242,1.162,0.000,-0.016,-0.280,-2.702,-1.226,0.642,1.359,-0.324,-1.453,-1.281,-2.247,-0.670,-0.313,2.113,-2.973,2.199,0.105,-0.311,-0.563,-1.059,-0.073,-0.033,-0.002,535.448,336.520
101481.481,304.240,1.162,0.000,-0.174,-0.280,-2.162,-1.672,0.749,1.568,0.865,-1.349,-1.388,-1.819,-1.228,-0.521,1.585,-2.548,1.885,0.419,0.519,-1.351,-1.090,-0.073,-0.033,-0.002,535.448,336.520
101477.449,304.245,1.162,0.000,-0.174,-0.280,-2.594,-0.892,0.428,1.568,0.433,-1.557,-2.029,-2.247,-0.223,-0.938,1.162,-2.336,1.989,0.419,0.104,-0.338,-1.080,-0.073,-0.033,-0.002,535.448,336.520
101481.481,304.242,1.162,0.000,-0.174,-0.440,-3.026,-1.449,0.642,0.627,0.649,-1.972,-1.281,-2.247,-0.670,-0.313,0.951,-2.548,2.513,0.733,-0.104,-0.225,-1.069,-0.054,-0.033,-0.001,535.448,336.520
